user_id,video_id,cbr_score
user_362,5026409962209334,0.9986054222597588
user_362,5083312130293767,0.9985582313409203
user_362,5117763853942892,0.9984728814461997
user_362,5117765573607442,0.9984677283559011
user_362,5121342379327540,0.9984626002621456
user_362,5117796699275493,0.998445955325142
user_362,5128948309491745,0.9984383625332932
user_362,5112532830978104,0.9984269389906193
user_362,5120599727472664,0.998421581416541
user_363,4797413282742404,0.9990239421854149
user_363,5026409962209334,0.9986014423175658
user_363,5083312130293767,0.9985542204909381
user_363,5117763853942892,0.9984687953603505
user_363,5117765573607442,0.9984636223461701
user_363,5121342379327540,0.9984585038114939
user_363,5117796699275493,0.9984417863989147
user_363,5128948309491745,0.9984342335189745
user_363,5112532830978104,0.998422719486617
user_363,5120599727472664,0.9984173664879925
user_372,4797413282742404,0.9990247942730335
user_372,5026409962209334,0.9986024998498936
user_372,5083312130293767,0.9985552823759916
user_372,5117763853942892,0.9984698758594643
user_372,5117765573607442,0.9984647084759436
user_372,5121342379327540,0.9984595869611038
user_372,5117796699275493,0.9984428903098376
user_372,5128948309491745,0.9984353252861259
user_372,5112532830978104,0.99842383808263
user_372,5120599727472664,0.9984184831771014
user_375,4797413282742404,0.9990196386437901
user_375,5026409962209334,0.9985959821875954
user_375,5083312130293767,0.9985486487709897
user_375,5117763853942892,0.9984630960480454
user_375,5117765573607442,0.9984579018423769
user_375,5121342379327540,0.9984527884689882
user_375,5117796699275493,0.9984359989831696
user_375,5128948309491745,0.9984284730286819
